Blood Glucose Level,SUGAR price
17.299999999999976,0.063636363636365818
17.399999999999977,0.054545454545456636
17.49999999999998,0.045454545454547273
17.59999999999998,0.036363636363638182
17.69999999999998,0.027272727272729091
17.799999999999983,0.018181818181819727
17.899999999999984,0.009090909090910545
17.999999999999986,0.000000000000001273
18.099999999999987,0.0
18.19999999999999,0.0
18.29999999999999,0.0
18.39999999999999,0.0
18.499999999999993,0.0
18.599999999999994,0.0
18.699999999999996,0.0
18.799999999999997,0.0
18.9,0.0
19,0.0
19.1,0.0
19.200000000000003,0.0
19.300000000000004,0.0
19.400000000000006,0.0
19.500000000000007,0.0
19.60000000000001,0.0
19.70000000000001,0.0
19.80000000000001,0.0
19.900000000000013,0.0
20.000000000000014,0.0
20.100000000000016,0.0
20.200000000000017,0.0
20.30000000000002,0.0
20.40000000000002,0.0
20.50000000000002,0.0
20.600000000000023,0.0
20.700000000000024,0.0
20.800000000000026,0.0
20.900000000000027,0.0
21.00000000000003,0.0
21.10000000000003,0.0
21.20000000000003,0.0
21.300000000000033,0.0
21.400000000000034,0.0
21.500000000000036,0.0
21.600000000000037,0.0
21.70000000000004,0.0
21.80000000000004,0.0
21.90000000000004,0.0
22.000000000000043,0.0
22.100000000000044,0.0
22.200000000000045,0.0
22.300000000000047,0.0
22.40000000000005,0.0
22.50000000000005,0.0
22.60000000000005,0.0
22.700000000000053,0.0
22.800000000000054,0.0
22.900000000000055,0.0
23.000000000000057,0.0
23.10000000000006,0.0
23.20000000000006,0.0
23.30000000000006,0.0
23.400000000000063,0.0
23.500000000000064,0.0
23.600000000000065,0.0
23.700000000000067,0.0
23.800000000000068,0.0
23.90000000000007,0.0
